1680332100000,28475.99,28475.99,28469.85,28469.85,18.78679
1680332160000,28469.86,28479.05,28469.83,28479.04,12.18731
1680332220000,28479.04,28481.58,28462.83,28462.84,17.76844
1680332280000,28462.84,28464.76,28461.66,28464.76,38.48604
1680332340000,28464.75,28482.72,28464.75,28482.72,27.67349
1680332400000,28482.71,28482.72,28469.9,28469.9,10.95621
1680332460000,28469.91,28469.91,28464.42,28464.43,8.9655
1680332520000,28464.42,28464.43,28461.27,28462.83,16.50082
1680332580000,28462.83,28462.84,28460.9,28461.27,7.73704
1680332640000,28461.28,28461.28,28452.09,28452.1,9.9817
1680332700000,28452.1,28452.1,28443.17,28446.67,26.15377
1680332760000,28446.67,28449.63,28445.36,28449.63,14.31729
1680332820000,28449.63,28452.7,28449.62,28452.69,15.43194
1680332880000,28452.69,28463.9,28452.69,28463.89,12.77547
1680332940000,28463.89,28463.9,28457.34,28457.35,14.31312
1680333000000,28457.35,28457.35,28451.51,28451.51,12.60332
1680333060000,28451.51,28451.52,28446.55,28446.55,10.79274
1680333120000,28446.55,28446.56,28427.99,28429.01,41.89455
1680333180000,28429.0,28429.01,28411.27,28411.28,26.60277
1680333240000,28411.28,28411.28,28393.48,28399.99,124.12206
1680333300000,28400.0,28400.0,28399.63,28399.99,51.41831
1680333360000,28400.0,28400.0,28392.05,28392.05,11.25814
1680333420000,28392.05,28392.06,28352.01,28352.01,58.4234
1680333480000,28352.01,28387.93,28351.35,28387.92,85.61064
1680333540000,28387.92,28400.0,28355.64,28355.64,88.58659
1680333600000,28355.64,28382.32,28355.64,28364.69,44.82527
1680333660000,28364.7,28395.02,28364.69,28393.88,28.23244
1680333720000,28393.89,28393.89,28376.48,28379.22,29.10202
1680333780000,28379.21,28393.88,28379.21,28393.88,21.45428
1680333840000,28393.87,28411.54,28393.87,28411.54,58.58434
1680333900000,28411.54,28411.54,28394.33,28394.34,29.52734
1680333960000,28394.34,28394.34,28363.0,28366.82,43.21303
1680334020000,28366.83,28387.66,28366.82,28387.65,19.06854
1680334080000,28387.65,28390.2,28380.0,28390.19,20.47809
1680334140000,28390.2,28402.05,28390.19,28402.05,27.90139
1680334200000,28402.05,28406.73,28394.03,28401.75,31.18699
